Date,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,BB,CC,DD,EE,FF,GG,HH,II,JJ,KK,LL,MM,NN,OO,PP,QQ,RR,SS,TT,UU,VV,WW,XX,YY,ZZ
2000-03-04,167.22,194.07,131.18,266.65,111.25,111.97,72.64,156.2,179.5,223.16,82.67,254.3,124.55,127.64,151.48,231.33,245.88,131.73,245.04,120.95,140.24,75.87,137.17,273.49,144.56,226.68,152.17,135.27,290.63,279.82,95.44,249.34,281.46,294.41,219.93,231.39,289.84,213.43,251.3,92.73,95.88,241.01,155.01,279.16,140.88,170.28,212.21,165.42,55.2,236.3,131.13,196.97
2000-03-05,169.1,194.44,132.6,264.32,114.55,113.19,72.59,157.26,179.82,222.67,82.48,249.53,124.54,125.93,152.32,230.62,244.25,129.89,244.87,122.34,141.41,76.04,137.32,272.02,144.12,229.28,152.35,137.16,291.17,279.0,95.61,247.77,282.19,295.82,220.45,230.48,290.97,212.64,253.43,93.2,96.92,240.34,152.65,283.39,140.59,171.74,211.19,161.58,55.19,237.23,130.42,197.49
2000-03-06,172.11,194.31,134.04,262.58,113.67,112.86,72.59,154.53,178.31,222.52,81.03,252.17,126.26,125.37,152.56,229.86,242.85,130.27,243.06,123.99,141.19,76.89,140.99,274.61,144.7,232.61,152.95,135.42,290.81,276.83,95.51,250.33,279.48,298.91,222.87,228.17,286.46,211.49,249.45,92.82,96.01,240.89,152.15,283.73,143.58,172.89,212.58,163.53,55.85,238.01,130.82,195.53
2000-03-07,174.08,192.77,134.13,263.87,112.36,112.18,72.78,154.58,178.96,226.89,80.77,250.1,126.67,126.24,153.67,226.5,241.84,130.79,244.47,122.88,140.4,77.72,139.98,269.28,144.95,234.52,154.42,134.68,288.1,277.12,94.66,247.02,282.92,294.93,223.45,232.0,292.5,205.53,249.1,92.13,96.27,240.74,152.81,283.74,143.54,172.43,209.88,164.4,56.55,237.79,131.23,193.67
2000-03-08,176.88,189.74,134.89,263.99,111.62,112.31,72.4,155.51,178.02,227.88,81.7,249.91,126.97,125.7,152.74,229.12,240.24,132.94,242.03,122.82,142.67,76.51,141.87,272.54,144.91,235.46,153.86,135.39,281.43,280.91,94.7,246.32,284.79,298.67,226.74,231.34,296.73,205.07,252.43,92.82,96.3,238.26,151.81,285.72,144.16,172.09,214.02,163.95,57.32,242.46,131.86,193.18
2000-03-09,177.47,187.57,135.36,258.35,111.29,113.61,71.08,155.67,178.77,226.03,82.25,248.75,127.41,125.13,155.23,229.26,238.68,133.45,241.04,124.73,142.27,76.85,143.72,268.17,145.72,232.75,151.74,136.93,280.4,281.37,93.16,246.29,288.26,293.56,230.46,235.93,298.96,204.16,255.17,92.07,94.75,241.13,153.28,292.99,143.89,175.41,213.41,163.58,57.35,241.75,132.28,191.23
2000-03-10,177.56,186.35,136.27,255.47,110.84,113.75,71.07,158.78,180.01,227.05,80.54,248.65,128.71,126.93,156.37,227.93,236.15,132.38,238.19,125.7,143.28,76.56,144.48,270.07,146.55,227.75,155.27,136.92,283.78,277.07,93.73,246.91,289.46,292.73,229.97,238.42,303.29,204.98,247.74,90.15,93.86,240.46,155.14,287.9,144.4,177.62,214.7,163.5,57.58,238.56,132.44,191.03
2000-03-11,176.38,185.65,135.94,257.08,110.32,114.65,70.41,156.63,177.52,228.29,80.06,249.0,128.11,126.83,158.3,229.89,240.82,132.85,241.04,125.2,143.65,75.75,145.21,263.34,146.87,225.79,156.04,134.88,284.93,279.55,93.05,248.36,291.82,293.76,231.24,242.09,302.77,203.07,245.14,89.17,92.38,240.35,157.04,286.88,142.97,173.85,219.29,165.57,57.32,233.94,131.37,192.16
2000-03-12,176.81,185.05,136.41,256.56,112.73,113.27,70.28,155.72,175.32,225.75,80.77,251.96,128.93,127.84,156.89,224.74,245.15,132.35,239.12,125.53,146.03,76.78,145.98,267.05,147.59,225.87,157.31,136.31,284.56,276.42,91.98,248.07,294.39,295.35,227.54,240.82,300.89,203.71,243.61,89.83,93.42,243.44,158.31,281.46,142.7,171.24,227.58,163.09,56.68,234.13,132.22,193.04
2000-03-13,174.69,185.24,137.09,257.96,111.52,114.22,69.33,152.44,173.44,227.91,81.72,249.95,126.01,127.51,157.28,226.25,243.1,130.98,238.71,125.81,145.06,76.62,146.21,268.93,146.57,227.22,156.65,133.17,284.96,276.41,90.56,250.06,293.17,289.95,226.65,245.15,301.29,201.85,237.46,89.28,92.17,247.12,154.57,281.95,143.1,173.95,230.0,163.17,56.87,237.64,131.03,187.64
2000-03-14,172.02,186.21,137.1,253.6,113.99,114.87,69.34,153.69,176.68,225.35,81.84,251.95,126.04,129.77,156.41,228.97,243.87,129.79,239.15,127.5,145.32,76.76,147.12,273.95,147.13,227.53,156.85,132.87,284.9,273.73,89.55,254.26,297.37,292.06,227.36,243.9,297.82,203.9,234.45,90.19,92.1,249.53,152.85,283.52,146.64,175.23,231.73,162.58,58.14,235.68,133.48,187.46
2000-03-15,172.46,186.12,141.16,251.79,113.57,113.88,70.34,156.23,175.55,227.44,81.02,255.0,125.91,130.01,157.23,226.98,243.18,131.2,238.36,126.79,143.78,76.79,146.65,274.07,148.2,227.48,157.0,134.86,286.25,270.66,91.12,255.61,299.43,289.35,226.99,245.81,297.06,202.35,236.84,89.03,94.19,251.0,152.29,284.26,145.66,177.04,232.4,163.73,57.68,231.33,134.22,185.37
2000-03-16,172.34,187.72,142.71,252.88,114.47,113.14,71.41,155.72,176.4,227.68,80.41,251.14,125.15,129.42,155.88,228.4,246.33,133.06,237.68,126.36,143.9,77.1,144.88,274.07,149.91,229.29,154.77,134.69,285.45,270.15,90.04,253.62,303.1,289.17,226.43,248.22,300.17,204.46,238.13,89.06,94.41,255.64,152.86,281.66,147.09,175.25,232.0,164.34,57.24,228.81,134.64,184.84
2000-03-17,173.58,184.61,142.18,252.03,116.19,111.58,72.43,154.8,173.81,227.23,80.96,253.27,124.95,128.46,154.99,230.79,249.87,133.16,236.81,125.13,142.79,76.04,146.3,273.08,151.5,227.59,153.7,136.81,287.19,268.45,90.19,258.03,302.86,289.27,224.89,247.27,303.46,204.98,238.01,90.68,94.55,254.38,153.08,279.67,149.0,176.49,230.03,165.37,57.52,226.94,133.07,185.51
2000-03-18,173.97,184.73,140.8,253.05,114.14,112.83,71.31,153.71,175.84,227.41,80.38,251.36,126.27,127.01,153.26,230.86,253.85,133.72,239.6,124.18,141.32,74.39,146.45,274.64,152.12,224.1,154.27,137.35,288.64,267.72,89.54,254.82,301.59,284.44,225.36,248.5,306.09,204.94,240.34,90.36,94.63,248.47,151.89,279.88,147.82,174.51,232.52,164.26,57.29,228.18,129.95,188.33
2000-03-19,176.2,181.93,142.61,255.47,113.43,112.13,71.02,154.91,172.17,229.63,81.4,248.89,125.41,127.24,152.3,230.58,251.1,134.24,236.38,122.91,142.78,73.78,145.28,274.8,152.33,225.06,154.69,136.26,288.31,264.63,89.82,258.09,303.66,283.67,224.47,245.06,303.79,205.18,242.26,90.23,95.36,250.83,149.74,283.29,147.49,175.69,231.27,166.3,58.46,229.56,132.68,188.65
2000-03-20,175.31,183.61,143.21,256.2,112.98,111.98,70.93,154.41,171.78,231.11,81.64,248.76,126.26,124.14,150.21,231.01,252.93,136.39,234.47,122.53,140.82,75.5,147.22,273.16,150.29,224.85,154.67,133.16,287.48,267.04,90.07,258.51,304.72,284.08,227.52,240.53,300.63,206.21,239.61,91.22,95.35,252.1,148.3,281.64,145.67,178.17,230.58,165.24,58.43,226.11,132.54,190.1
2000-03-21,174.9,186.36,145.31,260.49,113.73,113.4,71.16,155.65,172.26,234.75,80.96,245.38,128.38,124.9,151.09,230.71,256.58,135.48,234.8,123.56,141.24,74.77,149.33,274.24,150.8,223.98,155.55,131.69,284.5,268.62,89.36,256.8,309.53,285.69,226.49,241.23,305.52,208.2,241.4,92.32,95.02,249.15,148.3,281.13,145.16,182.68,228.89,162.82,58.6,223.28,132.96,191.18
2000-03-22,174.06,185.94,146.18,263.16,115.15,114.61,71.99,155.37,171.97,233.32,80.46,247.05,130.18,125.34,149.97,231.19,258.76,137.49,233.72,123.34,140.82,75.0,151.66,274.65,150.94,221.15,155.82,131.22,286.43,265.53,89.67,259.08,309.36,284.66,230.08,244.47,305.07,206.97,240.96,93.26,94.68,247.7,147.22,278.97,144.4,183.91,227.97,164.97,58.68,223.01,131.92,190.52
2000-03-23,168.86,187.49,146.52,266.67,116.23,115.96,72.51,155.23,172.96,232.51,79.73,245.9,129.57,127.52,150.44,232.35,257.09,139.13,234.31,123.1,141.03,73.72,151.02,278.78,151.91,222.94,156.65,131.57,290.0,266.77,89.97,257.79,311.26,285.16,231.38,241.51,306.62,208.82,237.49,93.97,94.7,249.41,149.12,281.21,142.68,182.1,230.2,166.72,58.52,222.32,131.47,189.81
2000-03-24,168.89,188.82,144.02,267.46,115.92,114.32,72.79,154.43,174.84,232.6,79.04,243.24,128.37,127.43,148.91,232.83,258.18,137.92,235.25,119.46,141.8,74.24,151.14,282.93,152.15,223.73,158.03,132.3,285.81,267.57,91.6,253.75,308.94,288.07,228.12,241.62,309.1,205.65,236.75,92.7,95.02,249.48,149.04,288.43,142.8,183.92,229.07,168.56,58.74,218.79,132.35,189.75
2000-03-25,165.37,186.93,144.33,269.22,114.27,114.16,72.73,152.94,174.66,229.89,78.16,243.36,130.18,127.76,147.55,230.17,254.12,138.96,236.59,120.34,143.11,74.06,153.93,280.27,151.6,224.15,159.46,130.46,286.27,267.72,91.61,255.33,307.74,285.78,230.31,242.49,312.61,205.5,240.17,93.88,94.9,250.17,148.37,285.66,144.0,182.83,228.83,172.74,58.43,217.69,130.37,187.71
2000-03-26,165.81,186.14,145.07,262.51,114.83,113.9,72.66,153.38,172.9,232.98,77.04,240.69,129.55,128.1,148.79,229.08,255.54,138.62,238.55,122.63,142.78,74.63,153.11,277.46,151.13,221.49,157.94,129.95,291.16,270.7,90.76,256.89,312.73,287.17,230.58,246.31,314.15,206.69,238.77,93.34,96.02,252.19,148.79,287.1,142.08,186.77,229.01,168.84,58.45,218.21,130.8,187.73
2000-03-27,165.54,189.19,142.54,263.26,113.64,112.94,72.94,153.55,174.24,232.56,77.59,238.0,128.81,130.84,148.53,227.92,256.8,139.05,239.52,124.01,142.82,74.51,149.67,275.77,150.75,220.63,160.33,128.77,293.76,269.8,90.81,257.54,307.11,283.06,232.0,241.75,320.4,205.84,239.92,92.94,95.32,256.14,148.1,287.1,141.57,183.13,229.68,169.69,58.87,220.48,131.21,186.81
2000-03-28,167.98,189.23,140.51,261.3,112.56,111.85,74.42,154.53,175.76,231.33,77.44,242.24,128.51,132.03,147.81,225.68,261.82,138.6,242.54,123.64,141.81,73.98,149.81,277.12,150.81,218.42,162.16,128.82,291.63,270.86,91.39,255.2,306.26,281.89,231.06,239.54,318.25,206.32,243.89,92.57,93.87,254.64,149.23,287.26,142.8,183.28,228.88,169.71,58.81,219.36,133.31,187.67
2000-03-29,169.12,191.81,139.78,262.42,112.14,111.92,72.32,155.48,177.14,230.86,77.75,240.93,128.62,131.53,150.34,225.18,261.52,138.3,244.01,122.47,141.69,75.77,149.81,271.7,147.96,218.67,162.4,128.08,291.97,270.2,91.16,251.62,306.97,283.02,225.66,243.33,317.23,207.72,247.08,92.07,94.57,252.16,149.95,290.94,142.15,179.98,230.27,169.3,58.56,223.21,133.44,185.6
2000-03-30,172.22,191.24,140.16,260.4,112.9,109.67,71.98,154.77,175.83,233.54,76.74,241.87,126.32,129.86,150.33,222.91,260.01,138.13,244.28,123.52,143.42,74.79,151.31,269.73,148.38,216.93,159.62,128.32,292.56,270.44,89.31,251.06,309.01,282.3,227.12,242.96,323.32,209.04,249.5,91.53,93.91,257.3,148.2,292.29,142.35,178.91,232.06,166.17,58.36,225.0,131.93,185.46
2000-03-31,172.53,195.87,138.23,266.12,114.3,110.84,72.85,156.46,175.45,236.39,76.29,239.49,125.91,134.14,152.13,222.75,261.64,137.6,243.5,126.48,143.16,74.94,152.07,269.46,148.44,221.67,156.91,130.87,297.27,266.3,88.73,251.7,314.53,285.13,226.37,245.14,323.8,207.26,248.02,91.93,93.1,254.94,147.34,292.42,144.22,180.43,227.07,164.8,58.61,225.88,131.36,186.67
2000-04-01,173.26,195.57,137.53,266.45,115.38,111.26,71.99,156.04,175.19,235.78,75.46,239.89,122.65,134.22,151.5,218.84,262.52,134.95,243.5,126.55,141.48,75.5,152.44,268.48,149.64,220.78,156.49,127.56,295.91,266.68,89.31,251.58,314.55,288.13,228.14,244.98,323.69,207.42,243.97,91.61,93.3,253.06,147.55,284.68,145.18,180.03,225.81,163.82,59.59,228.98,133.25,184.79
2000-04-02,172.16,195.91,136.48,267.06,114.78,111.71,71.49,156.25,172.91,237.31,74.83,241.33,121.67,134.47,150.3,219.07,258.57,136.61,243.03,126.16,142.27,75.2,154.08,271.2,148.46,222.0,154.49,127.46,296.62,263.57,88.6,250.04,316.36,287.29,232.13,242.72,326.63,209.21,245.11,92.29,94.61,252.46,149.43,291.25,146.79,181.85,229.31,160.45,58.87,228.59,132.15,185.82
2000-04-03,172.26,193.94,134.73,265.54,115.64,113.05,72.78,158.24,174.64,233.18,74.83,246.04,123.68,135.9,150.05,222.38,256.51,138.6,240.0,126.26,140.52,74.78,155.54,268.94,150.54,225.23,155.94,128.58,301.26,263.1,87.78,251.75,317.58,292.76,233.9,242.82,323.13,209.7,244.15,92.38,93.24,252.92,151.18,290.43,148.28,181.62,229.8,161.03,58.37,229.8,132.46,187.03
2000-04-04,171.76,196.44,134.45,265.21,115.38,114.08,72.91,157.0,173.3,231.9,74.81,244.34,124.63,136.88,149.29,223.77,253.72,137.79,237.34,125.61,142.8,74.47,159.72,266.05,150.64,224.89,156.51,126.21,305.06,261.32,87.69,248.5,318.2,288.96,234.58,243.51,321.0,210.43,248.51,93.38,94.03,251.33,154.19,290.53,147.86,180.72,231.2,158.94,59.11,230.43,133.96,184.27
2000-04-05,170.04,197.62,134.63,266.7,115.19,114.09,73.03,156.61,172.6,228.42,75.02,242.65,122.77,136.97,149.46,222.63,258.46,136.47,237.2,124.14,142.16,74.47,160.33,265.98,149.08,220.51,158.27,126.58,308.87,259.33,87.29,251.94,316.48,289.2,231.87,242.32,318.1,212.33,245.78,92.85,94.26,251.95,159.04,291.66,147.41,182.18,230.94,159.69,61.38,228.93,133.03,182.28
2000-04-06,171.55,195.12,133.45,268.71,115.66,115.87,72.15,158.12,169.73,228.95,76.22,243.0,122.09,135.16,146.76,223.29,257.5,134.48,232.43,122.88,143.33,75.2,159.27,264.15,144.33,215.37,159.65,126.93,311.79,255.32,86.13,252.91,322.7,288.75,234.24,239.62,319.25,211.41,246.03,93.29,94.26,247.51,157.53,288.67,148.19,182.18,234.07,160.76,61.42,230.98,131.23,184.14
2000-04-07,169.5,195.4,130.77,268.41,115.98,115.65,72.43,157.96,171.48,224.6,75.43,239.12,118.72,135.18,144.16,225.09,256.61,134.83,234.91,123.71,142.32,74.8,160.86,263.37,143.66,214.24,159.8,126.63,308.23,256.6,85.4,251.44,322.77,288.69,231.12,239.34,318.11,212.22,247.39,94.75,94.67,250.23,155.54,285.84,147.92,183.29,231.5,160.9,60.69,232.28,131.51,184.12
2000-04-08,170.48,197.85,129.55,268.63,114.9,116.12,73.29,157.53,170.78,220.57,74.86,241.7,117.71,134.49,143.66,225.16,262.38,133.1,237.36,121.84,142.82,74.71,159.16,259.7,144.35,213.53,160.91,126.23,311.04,257.02,84.39,251.98,321.98,293.06,227.56,241.82,315.75,214.0,246.31,96.79,94.22,248.93,153.15,285.9,147.74,184.58,234.02,162.16,60.76,226.86,132.58,187.25
2000-04-09,173.75,199.2,130.55,269.84,116.91,114.99,71.99,156.48,172.84,219.91,75.59,241.22,117.25,131.85,142.83,221.66,259.62,133.91,237.26,123.43,142.97,74.81,157.62,259.22,143.62,213.78,161.34,125.08,313.17,258.55,84.72,255.03,323.42,287.41,227.58,244.07,306.78,210.22,249.36,95.98,95.78,246.75,153.14,284.71,147.66,185.15,237.59,161.84,59.89,224.57,133.34,188.17
2000-04-10,172.92,202.64,130.34,271.64,115.28,113.98,71.45,157.8,173.96,217.48,76.36,239.31,117.11,131.0,140.85,219.38,258.92,130.59,238.9,122.66,144.19,75.51,159.5,260.32,145.25,212.96,160.49,127.4,314.17,256.75,83.71,256.43,322.15,287.62,229.03,246.79,309.76,209.52,255.67,95.1,96.54,250.86,154.93,287.47,147.5,188.22,239.48,160.81,61.0,224.5,135.12,187.0
2000-04-11,170.76,205.0,128.15,266.22,112.94,113.32,71.59,159.15,170.31,214.8,76.28,237.18,116.69,130.82,139.73,220.51,253.56,128.74,239.63,122.35,143.36,75.68,155.62,262.27,144.01,213.48,159.27,127.43,313.68,254.18,84.3,261.03,316.52,282.46,230.98,246.22,312.19,210.41,256.33,94.34,94.76,250.79,155.02,283.87,146.27,187.74,240.82,157.28,61.28,225.62,137.58,184.83
2000-04-12,173.47,206.85,126.19,268.29,112.29,114.84,71.63,158.71,171.45,216.84,76.29,236.22,119.2,131.56,139.56,217.3,253.89,129.39,238.29,122.15,143.17,76.01,154.67,262.05,147.17,215.52,160.58,126.77,309.2,256.21,85.44,258.67,318.22,280.56,227.26,248.91,311.42,210.64,259.07,92.87,94.66,248.27,154.73,281.28,147.73,187.2,242.97,156.45,60.87,229.47,139.22,184.98
2000-04-13,176.82,206.29,123.56,267.78,112.4,116.34,70.07,158.99,169.53,217.46,77.34,233.11,120.39,128.67,140.53,218.53,253.37,130.25,238.95,122.76,142.35,76.22,151.04,257.18,148.12,214.62,160.69,127.93,312.04,255.27,85.62,255.29,323.49,284.33,231.31,249.37,308.74,214.09,260.09,93.21,94.74,246.47,155.31,278.96,147.47,187.15,246.78,155.57,62.02,231.7,140.02,186.15
2000-04-14,175.3,207.48,123.34,265.91,110.52,116.37,69.93,159.88,169.44,216.55,79.16,231.15,120.79,129.13,141.48,216.64,257.26,129.62,238.19,122.41,144.09,75.67,152.57,253.41,148.28,214.02,157.67,128.86,311.55,253.78,85.82,253.28,322.1,284.31,234.51,252.97,311.35,215.86,255.78,92.5,95.51,245.04,157.06,282.71,148.06,189.49,249.74,156.2,61.88,231.56,139.98,182.52
2000-04-15,175.79,206.23,121.78,266.81,109.57,116.69,69.74,159.81,170.37,220.7,78.96,232.51,119.82,128.53,142.62,216.99,255.66,130.16,240.49,120.59,143.05,76.09,150.18,252.73,148.42,215.14,158.59,125.68,315.63,251.79,85.57,249.3,328.03,284.29,232.67,254.91,310.46,218.09,250.96,91.54,95.38,244.97,157.3,277.23,147.94,187.55,252.97,155.53,61.59,230.84,137.06,183.74
2000-04-16,175.77,208.65,121.44,268.49,108.9,116.41,71.01,159.2,169.04,219.31,78.68,231.06,119.28,129.25,141.93,217.21,255.16,133.69,241.66,121.5,145.78,76.02,153.19,252.14,148.06,215.6,158.84,125.6,313.79,251.83,85.13,250.16,332.1,284.45,235.86,258.08,308.44,217.05,249.05,90.89,95.23,247.5,155.95,273.74,147.89,191.78,254.85,156.64,61.85,233.59,135.9,182.01
2000-04-17,175.32,208.63,119.96,272.51,109.22,116.27,70.84,162.39,169.36,224.31,79.3,234.35,118.74,129.74,141.87,216.96,257.85,132.27,239.41,119.45,145.73,77.53,153.36,248.58,146.11,212.83,159.97,126.27,310.77,250.54,85.05,250.22,333.5,287.0,233.99,255.86,308.61,219.51,244.62,91.42,95.76,248.76,155.71,276.01,145.89,192.56,254.82,158.08,61.8,231.64,135.71,180.26
2000-04-18,174.81,208.17,118.23,278.1,109.19,118.6,71.56,161.4,167.09,222.97,79.45,233.76,119.51,130.66,142.31,215.34,257.22,132.12,237.73,118.72,144.98,76.29,153.66,249.78,145.68,210.45,159.3,126.65,312.28,252.03,85.27,247.02,331.7,286.63,232.52,254.7,310.68,219.49,241.31,90.78,95.51,248.69,155.26,274.02,145.37,192.66,259.72,158.15,62.21,233.26,136.51,177.67
2000-04-19,175.2,205.69,119.04,276.71,108.81,119.09,71.77,160.4,169.35,227.68,79.3,235.45,117.58,131.39,142.22,213.79,256.49,130.82,239.39,116.93,143.16,76.79,154.68,250.12,148.13,210.82,159.65,126.05,309.39,249.78,85.94,245.69,328.2,284.87,231.07,255.73,313.23,217.64,241.59,92.27,95.61,249.68,153.16,268.46,146.52,192.87,259.17,158.97,61.24,228.17,136.43,180.84
2000-04-20,172.54,204.06,119.61,279.79,109.62,120.16,71.88,160.66,169.02,227.83,79.43,237.21,115.79,129.1,140.77,213.5,259.15,132.88,234.76,118.83,140.51,77.31,156.79,249.23,148.12,205.1,158.58,126.78,308.26,250.53,84.82,247.73,326.71,290.04,227.77,252.73,311.14,215.95,242.33,92.32,94.82,250.42,154.66,265.68,146.66,192.87,259.42,153.05,60.27,230.11,134.89,183.18
2000-04-21,173.7,204.1,118.42,280.33,108.12,122.98,72.02,161.09,169.35,227.89,80.15,241.79,117.25,129.15,141.21,215.07,253.94,132.54,235.15,120.2,139.76,77.18,158.9,248.43,147.81,207.18,158.28,127.64,303.92,247.84,84.83,245.28,330.5,293.46,228.82,254.77,314.69,216.03,242.48,92.41,93.02,251.62,155.35,268.13,148.41,193.75,256.18,155.52,60.45,228.82,133.63,184.27
2000-04-22,172.01,202.45,118.93,279.94,109.26,124.9,71.35,163.47,166.85,224.95,80.42,244.04,118.35,129.36,138.98,216.17,256.52,133.43,234.18,121.7,137.69,76.43,158.73,247.02,145.74,209.21,159.13,127.98,301.02,250.13,85.56,246.71,331.92,290.54,229.01,253.0,314.32,217.35,241.19,91.52,93.72,251.98,155.33,266.0,148.18,191.46,254.76,153.76,60.77,226.22,133.53,184.5
2000-04-23,169.91,201.81,121.04,280.53,109.34,123.4,71.97,167.15,163.53,222.56,80.17,244.82,116.95,131.1,139.74,216.13,260.94,134.68,234.72,121.87,137.24,75.82,161.29,251.03,151.08,206.54,161.38,129.23,303.1,251.53,84.99,242.79,338.51,288.15,229.1,258.75,322.03,218.3,238.54,91.19,93.56,257.06,151.3,273.26,151.43,194.94,256.98,153.87,60.69,226.37,134.5,181.63
2000-04-24,170.68,200.82,121.51,278.82,108.22,125.72,71.79,168.76,164.38,218.33,80.22,242.59,116.52,131.14,142.41,217.55,261.71,134.9,234.88,122.87,137.1,75.58,160.23,252.67,148.25,205.26,161.63,127.92,305.46,246.0,84.65,239.93,332.86,295.32,229.45,263.0,322.06,219.0,237.93,90.74,92.85,256.11,149.51,270.91,151.77,197.47,253.99,154.86,60.76,227.91,133.97,179.9
2000-04-25,171.1,199.15,122.54,280.94,106.92,127.93,70.87,168.5,166.38,215.42,80.9,241.78,115.45,130.73,142.99,215.94,262.39,135.53,232.29,121.81,137.25,75.05,156.79,251.92,150.48,204.42,160.79,127.72,303.54,245.02,83.53,237.84,332.58,294.74,231.5,262.4,315.33,219.37,238.73,90.79,93.18,251.31,146.14,272.25,152.94,193.85,255.99,153.94,60.21,229.43,132.62,178.07
2000-04-26,171.22,198.61,121.86,278.25,106.62,127.8,70.57,167.21,164.91,213.35,80.67,241.09,114.59,130.65,144.09,215.74,264.74,133.56,233.01,120.56,138.99,75.44,157.32,252.2,150.39,205.25,160.67,128.6,305.63,247.01,84.15,236.78,340.27,293.11,230.8,266.1,315.09,218.41,233.25,90.78,92.62,251.68,146.19,272.51,155.15,195.82,251.22,153.39,59.63,230.08,131.64,179.37
2000-04-27,171.42,200.86,121.52,281.05,106.99,128.34,70.74,166.72,162.02,212.14,80.08,242.81,116.6,132.29,142.99,217.7,264.86,133.55,232.97,121.24,137.83,75.46,160.52,251.14,148.45,207.29,161.02,128.25,312.12,249.14,84.62,235.45,339.21,295.25,231.0,266.92,318.16,216.03,232.7,90.57,92.44,254.99,146.67,270.76,152.96,196.7,256.0,151.67,59.99,230.3,130.62,179.26
2000-04-28,169.96,196.21,121.71,279.62,107.72,128.54,69.65,164.45,163.12,215.69,81.94,238.82,116.8,132.34,142.55,217.08,264.62,131.52,233.17,120.34,139.69,74.96,158.88,248.62,145.73,207.85,160.64,127.9,313.09,252.5,84.2,235.54,335.45,293.16,232.97,267.0,316.42,220.38,231.18,91.22,92.99,256.46,144.98,273.53,149.87,199.72,258.54,151.52,59.14,231.15,131.69,179.72
2000-04-29,172.26,196.41,121.45,281.13,108.47,126.88,69.46,165.94,162.35,215.23,82.31,243.01,117.5,130.52,141.55,216.92,266.77,131.26,236.19,120.31,139.38,74.79,158.37,249.32,143.37,205.0,161.93,127.65,314.89,253.58,84.75,238.19,339.11,295.12,231.96,265.08,318.02,221.3,233.01,92.85,93.94,255.88,146.33,273.32,148.11,199.9,260.99,152.11,59.38,230.12,133.84,178.84
2000-04-30,171.8,198.79,121.61,285.85,108.18,127.0,69.0,165.71,160.71,215.19,82.98,240.54,117.13,130.82,141.32,219.23,267.97,130.25,234.19,118.61,140.45,75.91,159.58,248.13,142.71,206.13,161.6,128.15,318.83,252.27,85.82,239.39,334.0,294.84,232.03,266.07,318.94,224.21,233.63,93.16,92.18,256.75,147.47,273.04,146.35,199.06,260.51,150.57,59.95,226.53,134.6,174.82
2000-05-01,171.73,197.85,119.46,288.47,106.85,128.18,68.4,168.88,160.6,219.9,83.74,236.4,117.75,131.4,144.25,221.11,262.36,129.66,233.37,117.64,140.64,76.99,161.92,246.98,142.21,203.18,158.92,128.11,322.73,251.59,85.43,238.07,336.6,298.31,229.98,265.71,320.1,222.39,235.53,92.98,93.28,261.59,146.9,271.03,145.16,199.73,264.08,151.68,60.59,226.58,134.05,174.82
2000-05-02,172.79,196.54,120.71,286.93,105.86,127.27,68.12,169.32,160.14,220.96,83.59,238.65,119.36,130.25,146.15,221.19,257.67,127.3,235.72,118.53,141.76,77.11,160.25,241.65,142.2,203.24,160.85,127.74,323.66,248.03,84.63,237.86,334.63,300.62,229.12,264.26,320.25,217.44,232.23,92.15,94.33,262.64,146.71,270.84,144.91,200.23,261.85,150.04,60.09,222.63,131.28,174.39
2000-05-03,173.12,195.35,122.92,289.01,106.5,128.05,67.87,169.39,157.63,219.57,84.1,236.85,120.06,129.35,143.68,218.45,256.84,130.04,232.02,116.53,141.27,77.54,160.61,238.68,144.95,202.76,164.39,128.08,319.24,248.07,83.08,238.08,336.87,303.25,227.54,264.24,321.87,217.64,227.7,91.75,94.78,263.26,146.24,273.2,144.75,199.03,259.18,148.53,59.69,224.36,130.75,174.03
